Model,Accuracy,Norm_acc,Overall_corr,ECE_conf,ECE_conf-logits,ECE_logits,Dist_conf-logits,Overall_logits_mean,Overall_logits_std,Overall_confidence_mean,Overall_confidence_std,Match_corr,Match_logits_mean,Match_logits_std,Match_confidence_mean,Match_confidence_std,Mismatch_corr,Mismatch_logits_mean,Mismatch_logits_std,Mismatch_confidence_mean,Mismatch_confidence_std,Task,pertubation
Qwen2.5-7B_base_45_approval1,0.7286432160804021,0.6381909547738694,0.2231334122909115,0.1060301507537688,0.1184931357302258,0.0764848293371536,0.0174066346262976,0.7037494221524377,0.2185722223733591,8.045226130653266,1.1946703294555436,0.2321842718320583,0.7759825396126714,0.1969013338608612,8.096551724137932,1.1862882000115285,0.1888281753307905,0.509790125268477,0.1432947559836659,7.907407407407407,1.2173047636032912,MMLU,approval
Qwen2.5-7B_base_45_approval2,0.7,0.6,0.2167691301424633,0.1615,0.1286993989050388,0.0586779753863811,0.0183152936340772,0.6888575790822506,0.2245717486200915,7.745,1.5819252312248913,0.3550126438134721,0.7755248704126902,0.1966246225927345,7.792857142857143,1.6293019583647914,-0.1988891412156643,0.4866338993112246,0.1400310622017583,7.633333333333334,1.4725357659224794,MMLU,approval
Qwen2.5-7B_base_45_approval3,0.695,0.5933333333333333,0.2554637745476994,0.1290000000000001,0.1215972138047218,0.0518469369411468,0.0175317766871353,0.7002141779661178,0.2273064187871963,8.1,0.9510639374223616,0.2277143217832607,0.7900881853035028,0.1968928455420692,8.215827338129497,0.8744570980606542,0.0903447278898475,0.4954193087874866,0.1443958043576895,7.836065573770492,1.067400703716782,MMLU,approval
Qwen2.5-7B_base_45_nonsense1,0.705,0.6066666666666666,0.2088336209274892,0.123,0.131921785056591,0.0830416658520698,0.0182536567828126,0.6896708706021308,0.2233804728303303,8.18,0.98613503718192,0.1689878146787058,0.7725258769718468,0.1996188217660271,8.25531914893617,0.8976497512882422,0.2115308499278336,0.4916614485999285,0.1358231322047847,8.0,1.1596670152276023,MMLU,nonsense
Qwen2.5-7B_base_45_nonsense2,0.695,0.5933333333333333,0.2630848685386536,0.135,0.134597074046731,0.0738781004399061,0.0183410416350718,0.6973169795423746,0.2187376188483179,8.17,1.507468842649092,0.2168604939725545,0.7834920521905954,0.1919591748713216,8.352517985611511,1.443944423398137,0.143629904141442,0.5009508303931502,0.1324097664754733,7.754098360655738,1.5775058130364958,MMLU,nonsense
Qwen2.5-7B_base_45_nonsense3,0.7035175879396985,0.6046901172529314,0.1476210409437334,0.1226130653266332,0.1191619018663713,0.0831487657287013,0.0179110420149332,0.6979235252693071,0.2200001078011605,8.170854271356784,0.8293570430873133,0.0774576807738914,0.7775748822305883,0.2010718618755471,8.235714285714286,0.8448805993349464,0.1829678724677274,0.508920305361182,0.1291641532242943,8.016949152542374,0.7766312182072618,MMLU,nonsense
Qwen2.5-7B_base_45_withAlignment,,,,,,,,,,,,,,,,,,,,,,MMLU,withAlignment
Qwen2.5-7B_base_new_56,0.7085427135678392,0.6113902847571189,0.1700854568625018,0.0623115577889447,0.111182989906426,0.0607860283036926,0.0174868255182389,0.6658368658779854,0.2238719734232493,7.708542713567839,0.7557706528650034,0.1502830051505763,0.7438018937060173,0.2079006760465079,7.794326241134752,0.6815709846319741,-0.0805805088828002,0.4763011947788041,0.1278475244100278,7.5,0.8835732875013622,MMLU,origin
Qwen2.5-7B_base_new_56_criticism1,0.678391959798995,0.5711892797319934,0.1715474119494448,0.092964824120603,0.117531271226442,0.0906716418925242,0.0172449948600396,0.627753768584237,0.2133570371271834,7.341708542713568,0.991794158077854,0.170524391022277,0.7133493337366316,0.1917006309486829,7.37037037037037,0.9753739485007996,0.2288896673099564,0.4472006233409047,0.1268272027435363,7.28125,1.0307764064044151,MMLU,criticism
Qwen2.5-7B_base_new_56_criticism2,0.6884422110552764,0.5845896147403685,0.319577041523039,0.0417085427135678,0.0649335030335277,0.075686397564471,0.0154361922454846,0.6572596460730586,0.2205093207991031,7.201005025125628,0.7586531093844274,0.3524499486397794,0.7433037688262272,0.1988842188529267,7.291970802919708,0.7588747856647574,-0.0161015520699193,0.4671298909571863,0.1275624257266653,7.0,0.7242859683401482,MMLU,criticism
Qwen2.5-7B_base_new_56_criticism3,0.7035175879396985,0.6046901172529314,0.1767359851801239,0.0904522613065326,0.1032002207322336,0.0640808189634102,0.0171585743570015,0.6564641269906681,0.2216298439081607,7.517587939698492,0.8577879768259451,0.1929218964726828,0.7375755678330149,0.2058691430517568,7.55,0.8251880099701894,0.1410798717308808,0.4639963012630657,0.1120305002203511,7.440677966101695,0.9334989138142286,MMLU,criticism
Qwen2.5-7B_base_new_56_approval1,0.6884422110552764,0.5845896147403685,0.113842582356087,0.0763819095477387,0.0858195148520733,0.0750319143036502,0.0170940506926115,0.6643966011066532,0.2225828285073288,7.386934673366834,0.8853636762061228,0.1834383930920221,0.7555091668219462,0.1955061275773547,7.394160583941606,0.8774768660732741,-0.018276404080049,0.4630672220260866,0.1255070641937478,7.370967741935484,0.9095823391696012,MMLU,approval
Qwen2.5-7B_base_new_56_approval2,0.6633165829145728,0.5510887772194305,0.2003089026319004,0.050251256281407,0.0568395945894059,0.0856830768249741,0.0157345039356752,0.6654913404479099,0.2185977169837859,7.135678391959799,0.801944239154166,0.141770366009534,0.763219428107594,0.1876071017948159,7.242424242424242,0.7528187450636908,0.0326883306227553,0.4729524214765919,0.1294636495223364,6.925373134328358,0.8583534773009152,MMLU,approval
Qwen2.5-7B_base_new_56_approval3,0.6834170854271356,0.5778894472361809,0.2649417901707057,0.0723618090452261,0.0708256696935874,0.0816016817212703,0.0160307603845063,0.6617682046027639,0.2212000458839874,7.195979899497488,1.0902617235584129,0.3495792888139664,0.7545309803065132,0.1941427039774871,7.286764705882353,1.0534464653401672,-0.0718666022139707,0.461518403083559,0.1206919431320302,7.0,1.1500350625790894,MMLU,approval
Qwen2.5-7B_base_new_56_nonsense1,0.6834170854271356,0.5778894472361809,0.2362035876484725,0.0663316582914572,0.0789584409651444,0.0636850173149875,0.0159706378300741,0.663513005977899,0.2194047024650011,7.346733668341709,0.7353806713121481,0.2014975098068986,0.7503937853171545,0.1996428986451637,7.455882352941177,0.718719510104459,-0.0796850612330299,0.475960847404268,0.1210194093054111,7.111111111111111,0.7209114104026549,MMLU,nonsense
Qwen2.5-7B_base_new_56_nonsense2,0.6834170854271356,0.5778894472361809,0.1701517586058397,0.0864321608040201,0.1050844492624752,0.0961125978273363,0.0176308328626916,0.6592874272384835,0.225883208309723,7.597989949748744,0.8814565424694054,0.2458256870575207,0.7562712551478077,0.1931529086578855,7.625,0.8159293723973544,0.0436231917251795,0.4499255130215296,0.1286012111192781,7.5396825396825395,1.0132253964666793,MMLU,nonsense
Qwen2.5-7B_base_new_56_nonsense3,0.6884422110552764,0.5845896147403685,0.0944240104485096,0.1185929648241206,0.1170388015670393,0.0727699039569452,0.0179764850397371,0.6664698522294586,0.2252770582747287,7.728643216080402,0.756609708403355,0.2041848243069672,0.7600280111723573,0.1942573194222554,7.708029197080292,0.8149394053764848,-0.0731863555001327,0.4597365010169245,0.13228081779556,7.774193548387097,0.6118864900281794,MMLU,nonsense
Qwen2.5-7B_base_new_56_withAlignment,,,,,,,,,,,,,,,,,,,,,,MMLU,withAlignment
Mistral-7B-v0.3_base_45,0.6331658291457286,0.5108877721943048,0.1063810198126658,0.1236180904522613,0.084341129166397,0.0854225263523695,0.0182262158165097,0.5665704386318149,0.2326495616303079,5.618090452261306,1.3834791350177955,0.1631723792121337,0.6500821636309699,0.2408451954581588,5.698412698412699,1.4492472046954108,-0.2390709612450097,0.4224269132908076,0.121941119164514,5.47945205479452,1.259514776953321,MMLU,origin
Mistral-7B-v0.3_base_45_criticism1,0.6130653266331658,0.4840871021775544,0.2107690824663659,0.0889447236180904,0.0578022261360782,0.0960020273175072,0.0169574782013597,0.5501157018407505,0.2283942015907855,5.663316582914573,1.3417202343066368,0.2194938120492326,0.6369364613392314,0.2352610861401814,5.827868852459017,1.4976158626010807,-0.1095594698556904,0.41255553744056,0.1284882091918494,5.402597402597403,1.0034118147566151,MMLU,criticism
Mistral-7B-v0.3_base_45_criticism2,0.59,0.4533333333333333,0.0855354556568232,0.083,0.0807737966924905,0.0781413418799638,0.0177864204001608,0.5348607198148966,0.222264924829563,5.93,1.2461397680870472,0.0564233098838866,0.6329698820235365,0.2288977114493233,6.02542372881356,1.316962734689306,0.0030646186554759,0.3936792424902683,0.1071851624647963,5.7926829268292686,1.1302551321075809,MMLU,criticism
Mistral-7B-v0.3_base_45_criticism3,0.6180904522613065,0.4907872696817421,-0.0245041434270539,0.1673366834170854,0.0975899845211949,0.0761183000090134,0.019018069670424,0.5463714834733225,0.2288379362611802,5.78391959798995,1.3213639699104909,0.098362294382602,0.6347848269028392,0.2348491453957606,5.642276422764228,1.167385205511065,-0.0519457785861142,0.4032814671334467,0.1223253342257218,6.0131578947368425,1.518713675473483,MMLU,criticism
Mistral-7B-v0.3_base_45_approval1,0.6080402010050251,0.4773869346733668,0.2253279641745517,0.0804020100502513,0.0631630130149611,0.0960914148158164,0.0168638913164108,0.5608211417294028,0.2304709419248242,5.698492462311558,1.317921434597367,0.2117769317398038,0.6503284250901751,0.2344639564670042,5.859504132231405,1.4793342259496716,0.0279537140120211,0.4219700995928201,0.1370907341598886,5.448717948717949,0.9756441215327708,MMLU,approval
Mistral-7B-v0.3_base_45_approval2,0.592964824120603,0.457286432160804,0.1619925156781809,0.1175879396984925,0.0776023998631904,0.091012577764952,0.0179957613082383,0.5532622078255792,0.2282155402101716,6.060301507537688,1.4306818002912407,0.2674007845909117,0.6475976831832174,0.2333053173896046,6.084745762711864,1.4709510336370697,-0.0647919253381659,0.4158352190329705,0.1305731427765276,6.024691358024692,1.3781809445966746,MMLU,approval
Mistral-7B-v0.3_base_45_approval3,0.6180904522613065,0.4907872696817421,0.0925932211615817,0.1,0.1177618941470007,0.0779055887131235,0.0191152957265883,0.5630490084988388,0.2368140247347357,6.165829145728643,1.4275918095526454,0.1461178907046399,0.6539403408523498,0.2433185297047132,6.260162601626016,1.470125445600822,-0.2273763095245088,0.4159485627161829,0.1275657796425841,6.0131578947368425,1.351477424180727,MMLU,approval
Mistral-7B-v0.3_base_45_nonsense1,0.595,0.4599999999999999,0.1706512678854484,0.063,0.0811434463709592,0.0768971429020166,0.0172312386972728,0.548043462112546,0.2291680153981168,5.98,1.1775112157922676,0.2587498437398538,0.6435209725584302,0.2300479251623032,6.092436974789916,1.255439666645665,-0.2447010518174023,0.4077740331858764,0.13819194328312,5.814814814814815,1.0381607668264965,MMLU,nonsense
Mistral-7B-v0.3_base_45_nonsense2,0.6482412060301508,0.5309882747068677,0.1538036534032807,0.1201005025125628,0.0625787654264488,0.1042079223909569,0.0172789080908215,0.5440332836391938,0.2245033505350411,5.864321608040201,1.277894186782121,0.223741577401919,0.6251560874687608,0.2292835521856168,5.906976744186046,1.3254825799562366,-0.1366100856464488,0.3945355451532772,0.1101421117587285,5.785714285714286,1.1904554863624055,MMLU,nonsense
Mistral-7B-v0.3_base_45_nonsense3,0.6212121212121212,0.494949494949495,0.1436954940016248,0.101010101010101,0.069480193474076,0.0719368317813584,0.0174627674154229,0.5735393354688028,0.2307771534350347,5.656565656565657,1.2516921838369468,0.1939651013591104,0.6646998720925029,0.2296617549052299,5.7317073170731705,1.2935728304710576,-0.0912228890075982,0.4240360554059346,0.1354926313729299,5.533333333333333,1.1778740965771293,MMLU,nonsense
Mistral-7B-v0.3_base_45_withAlignment,0.61,0.48,0.179472308378325,0.11,0.1450217486917972,0.0628911612927913,0.0214064793125054,0.5863809476792813,0.2276554455041179,7.04,2.083290786835236,0.2197103562285401,0.67332361272124,0.2308847028373495,7.327868852459017,2.0628257236444485,-0.1614908203594525,0.4503937023572432,0.1395129468993778,6.589743589743589,2.0477158477533424,MMLU,withAlignment
Mistral-7B-v0.3_base_new_56,0.5628140703517588,0.4170854271356783,0.0291839321672926,0.2110552763819095,0.2096410242456887,0.0452137950377248,0.0224257950674761,0.5642283224879797,0.2335729364507156,7.738693467336684,0.5045853398178839,0.0633451164396486,0.6810819229909352,0.2272653728217285,7.75,0.5452497568062706,-0.1011920431613506,0.4137961011508415,0.1351536545019657,7.724137931034483,0.4495386568579201,MMLU,origin
Mistral-7B-v0.3_base_new_56_criticism1,0.6130653266331658,0.4840871021775544,-0.0640274978996865,0.1497487437185929,0.2047873373906217,0.0843290553320592,0.0224980600674888,0.5580267329611371,0.2340125571639936,7.628140703517588,0.5245604800919041,-0.047899020154374,0.6415043746838804,0.2437112623646487,7.647540983606557,0.5288711062884723,-0.2412213837993667,0.4257634564653619,0.1385484270831276,7.597402597402597,0.5196086649874176,MMLU,criticism
Mistral-7B-v0.3_base_new_56_criticism2,0.62,0.4933333333333333,-0.0190847130436562,0.13,0.1988526792824268,0.088449496179819,0.0218646198202572,0.5511473207175732,0.2303717911793876,7.5,0.5304781194129305,-0.0089206338794109,0.6311685966868554,0.2396131029331424,7.467741935483871,0.5475070459652455,0.1014569872044709,0.4205862915045337,0.1370962305929211,7.552631578947368,0.500526039072368,MMLU,criticism
Mistral-7B-v0.3_base_new_56_criticism3,0.6080402010050251,0.4773869346733668,0.0336363863376485,0.1618090452261306,0.1945148351503976,0.0890621772064036,0.021734937798985,0.5592540090707079,0.2309520835517329,7.537688442211055,0.6414446159808294,0.1846221452952226,0.6478959075675523,0.2355373950604711,7.479338842975206,0.6467762822094288,-0.1184623399328638,0.4217454229409878,0.1385516973355831,7.628205128205129,0.6264510295632792,MMLU,criticism
Mistral-7B-v0.3_base_new_56_approval1,0.5979899497487438,0.4639865996649917,-0.0090413684583191,0.1834170854271357,0.2134222482616578,0.0590552940740058,0.022944716044435,0.5679847869142216,0.2378179146551253,7.814070351758794,0.5228158173429891,-0.0819975678468506,0.6702330653406993,0.2365842533044166,7.848739495798319,0.531047182017339,-0.0101550056235911,0.4158904727548361,0.137745112209983,7.7625,0.5092498827078653,MMLU,approval
Mistral-7B-v0.3_base_new_56_approval2,0.595,0.4599999999999999,-0.0532752038999375,0.16,0.1930955895781517,0.1119709861278534,0.0218973705873449,0.5619044104218482,0.2348870881212867,7.55,0.4987421363720588,-0.1398654987019292,0.6478976572261137,0.2445271301255666,7.563025210084033,0.4981092294304651,0.0738925336043008,0.4355686527711374,0.1479348438554301,7.530864197530864,0.5021558461545186,MMLU,approval
Mistral-7B-v0.3_base_new_56_approval3,0.5778894472361809,0.4371859296482411,0.0835711605859918,0.2110552763819095,0.2289396418099427,0.0681791660474173,0.0233821024559387,0.5600050818081477,0.2377024628516395,7.889447236180905,0.4355876049612269,0.0401187460700279,0.6629939618317977,0.2410594138869176,7.939130434782609,0.4642850856233327,-0.0424191827193133,0.4190084008233888,0.1419863903499835,7.821428571428571,0.3852933254596005,MMLU,approval
Mistral-7B-v0.3_base_new_56_nonsense1,0.592964824120603,0.457286432160804,0.0081743931870421,0.1668341708542713,0.1964307541823267,0.0561295556063628,0.0219184762556794,0.5633682407925477,0.2346889615722791,7.597989949748744,0.4915405384183327,0.0902685857128609,0.6648497791108439,0.2335180990805542,7.601694915254237,0.4916365572436292,-0.2067887652710893,0.4155309380572519,0.13874360759327,7.592592592592593,0.4944132324730441,MMLU,nonsense
Mistral-7B-v0.3_base_new_56_nonsense2,0.6130653266331658,0.4840871021775544,-0.041003568879912,0.1577889447236181,0.199737392178732,0.0749640180237928,0.0221221468932896,0.5590565776705143,0.230964389457781,7.5879396984924625,0.578272659800407,0.0450268430437504,0.6463211237407122,0.2373936179194394,7.581967213114754,0.6277358492525312,-0.3473847555171884,0.420793270909941,0.1328902384443626,7.597402597402597,0.4936368860370163,MMLU,nonsense
Mistral-7B-v0.3_base_new_56_nonsense3,0.585,0.4466666666666666,0.0154575010317579,0.184,0.1990170788764954,0.0503003180027007,0.021954398854942,0.5659829211235047,0.2340157789030237,7.65,0.5185019007733027,0.0844801505989789,0.6730620214062878,0.2302954346087628,7.641025641025641,0.5486902659584545,-0.112129440817247,0.4150400930140392,0.1358431039629638,7.662650602409639,0.4756794481666928,MMLU,nonsense
Mistral-7B-v0.3_base_new_56_withAlignment,0.5577889447236181,0.4103852596314907,0.0816629045319089,0.2557788944723618,0.2914842508546071,0.0774450396473084,0.025615718471385,0.5101058307904095,0.1997256564246417,7.924623115577889,1.2347439654726209,0.1226356274252148,0.6076979857307296,0.2059705079452777,7.891891891891892,1.4228738610888951,0.1026096369657507,0.3870066353543238,0.0983176730394693,7.965909090909091,0.9522974474512426,MMLU,withAlignment
Llama-3.1-8B_base_45,0.6080402010050251,0.4773869346733668,0.2208116949886708,0.1562814070351759,0.2124819937063821,0.1017115658252083,0.0252331434372059,0.5095436276502945,0.2172408572112637,7.211055276381909,2.4153713126012706,0.2103703887405829,0.6000307167857146,0.2278589634298534,7.5041322314049586,2.42941682625738,0.049672617983965,0.3691726304017581,0.0872610010466976,6.756410256410256,2.336530324942084,MMLU,origin
Llama-3.1-8B_base_45_criticism1,0.5555555555555556,0.4074074074074074,0.2302736245121255,0.2555555555555555,0.3146322412924333,0.1265548259922952,0.0297275060259127,0.4843912242036877,0.1995124461571598,7.98989898989899,2.42656595310545,0.2147845225247439,0.5871794072064487,0.2103446978522213,8.39090909090909,2.275096346565378,0.0371396993101994,0.3559059954502366,0.068144138335297,7.488636363636363,2.5279782398571427,MMLU,criticism
Llama-3.1-8B_base_45_criticism2,0.5979899497487438,0.4639865996649917,0.1036114474063053,0.321608040201005,0.423139486929879,0.101531446728874,0.0352129805080543,0.4964585030198696,0.2048282676343814,9.195979899497488,1.841382857495082,0.0981703200864979,0.582879137842595,0.2154319697437831,9.453781512605042,1.566318685020755,-0.1846360567985388,0.3679078087210655,0.088571458213587,8.8125,2.141180024830742,MMLU,criticism
Llama-3.1-8B_base_45_criticism3,0.6180904522613065,0.4907872696817421,0.3381459804894234,0.1246231155778894,0.1691863819881899,0.1289853769630643,0.0207279091245854,0.4891050752982422,0.2033725165696852,6.582914572864322,2.120584431483257,0.3242195921214604,0.563647154870072,0.2205458566956462,6.821138211382114,2.180511747443943,0.3544620593311574,0.3684646044122545,0.0787952515665333,6.197368421052632,1.973286509638884,MMLU,criticism
